train_number,station_id,initial_delay_minutes,cascade_depth,affected_trains_count,delay_spread_minutes,cross_zone_propagation,event_id,frontier_checks
12107,VSKP,72.0,8,1,397.7,1,EVT002037,[]
12235,HYB,95.0,4,2,318.8,1,EVT002038,[]
12115,BCT,9.0,0,0,9.0,0,EVT002039,[]
12031,UMB,26.0,1,0,49.8,0,EVT002040,[]
12062,SDAH,63.0,2,1,143.4,1,EVT002041,[]
12286,PNBE,20.0,5,0,80.2,1,EVT002042,[]
12130,JP,66.0,3,0,234.8,1,EVT002043,[]
12158,MAS,9.0,2,0,21.0,1,EVT002044,[]
12050,ADI,32.0,3,0,108.6,1,EVT002045,[]
12149,CSMT,32.0,3,0,108.6,1,EVT002046,[]
12313,GHY,27.0,4,0,105.0,1,EVT002047,[]
12113,MAS,1.0,0,0,1.0,0,EVT002048,[]
12156,COR,32.0,0,0,32.0,0,EVT002049,[]
12042,HWH,62.0,4,0,263.4,1,EVT002050,[]
12039,SBC,49.0,4,0,204.6,1,EVT002051,[]
12083,BBS,3.0,0,0,3.0,0,EVT002052,[]
12225,NDLS,23.0,2,0,61.0,1,EVT002053,[]
12046,PNBE,22.0,1,0,42.0,1,EVT002054,[]
12218,MAO,79.0,2,0,220.7,1,EVT002055,[]
12190,COR,1.0,0,0,1.0,0,EVT002056,[]
12199,MAS,41.0,7,1,171.5,1,EVT002057,[]
12188,BSP,16.0,2,0,41.0,1,EVT002058,[]
12210,PUNE,8.0,1,0,13.7,0,EVT002059,[]
12138,ERS,33.0,5,0,149.1,1,EVT002060,[]
12257,SC,31.0,5,1,97.1,1,EVT002061,[]
12039,RTM,37.0,1,0,71.2,0,EVT002062,[]
12169,GHY,53.0,2,0,146.5,1,EVT002063,[]
12044,BSP,58.0,1,0,112.2,1,EVT002064,[]
12185,RTM,9.0,1,0,15.6,0,EVT002065,[]
12078,MAS,35.0,3,0,119.8,1,EVT002066,[]
12142,TATA,40.0,5,1,155.0,1,EVT002067,[]
12304,SBC,5.0,0,0,5.0,0,EVT002068,[]
12181,NJP,41.0,0,0,41.0,0,EVT002069,[]
12130,KYN,20.0,2,0,52.4,1,EVT002070,[]
12209,SUR,7.0,0,0,7.0,0,EVT002071,[]
12182,ST,48.0,6,1,195.7,1,EVT002072,[]
12087,MAS,8.0,1,0,13.7,1,EVT002073,[]
12230,ERS,14.0,3,0,41.9,1,EVT002074,[]
12316,HWH,15.0,1,0,28.3,0,EVT002075,[]
12261,RTM,9.0,0,0,9.0,0,EVT002076,[]
12023,CSMT,40.0,3,0,138.3,1,EVT002077,[]
12047,MFP,14.0,0,0,14.0,0,EVT002078,[]
12093,ROU,8.0,1,0,13.7,0,EVT002079,[]
12031,LDH,60.0,0,0,60.0,0,EVT002080,[]
12262,HWH,25.0,4,0,96.0,1,EVT002081,[]
12133,JP,6.0,0,0,6.0,0,EVT002082,[]
12229,GHY,32.0,1,0,61.5,1,EVT002083,[]
12297,JBP,1.0,0,0,1.0,0,EVT002084,[]
12271,KGP,16.0,2,0,41.0,1,EVT002085,[]
12231,MLDT,56.0,3,0,197.7,1,EVT002086,[]
12162,JP,7.0,0,0,7.0,0,EVT002087,[]
12267,GHY,28.0,1,0,53.6,1,EVT002088,[]
12055,GAYA,72.0,4,1,231.1,1,EVT002089,[]
12246,PRYJ,1.0,0,0,1.0,0,EVT002090,[]
12172,NDLS,34.0,1,0,65.3,1,EVT002091,[]
12318,JBP,27.0,3,0,90.1,1,EVT002092,[]
12162,MAO,3.0,0,0,3.0,0,EVT002093,[]
12092,KYN,19.0,2,0,49.5,1,EVT002094,[]
12010,MAS,37.0,1,0,71.2,0,EVT002095,[]
12288,RTM,11.0,1,0,20.5,0,EVT002096,[]
12218,MYS,53.0,0,0,53.0,0,EVT002097,[]
12268,SUR,22.0,4,0,82.4,1,EVT002098,[]
12039,RTM,48.0,1,0,92.7,0,EVT002099,[]
12235,HYB,33.0,3,1,78.1,1,EVT002100,[]
12238,KYN,31.0,0,0,31.0,0,EVT002101,[]
12073,BAM,47.0,9,1,245.6,1,EVT002102,[]
12024,SBC,64.0,6,1,290.1,1,EVT002103,[]
12149,BBS,23.0,1,0,43.9,0,EVT002104,[]
12262,NGP,3.0,0,0,3.0,0,EVT002105,[]
12004,ADI,2.0,0,0,2.0,0,EVT002106,[]
12020,GKP,35.0,5,0,159.7,1,EVT002107,[]
12059,MAS,19.0,1,0,36.1,0,EVT002108,[]
12049,GHY,76.0,2,0,212.1,1,EVT002109,[]
12193,ERS,75.0,4,0,322.2,1,EVT002110,[]
12195,CSMT,1.0,0,0,1.0,0,EVT002111,[]
12144,MS,1.0,0,0,1.0,0,EVT002112,[]
12286,AII,8.0,0,0,8.0,0,EVT002113,[]
12197,MAS,54.0,1,0,104.3,0,EVT002114,[]
12010,SC,37.0,2,0,100.9,1,EVT002115,[]
12167,BPL,12.0,0,0,12.0,0,EVT002116,[]
12042,BSP,43.0,1,0,82.9,0,EVT002117,[]
12238,CSMT,26.0,1,0,49.8,0,EVT002118,[]
12150,SBC,22.0,0,0,22.0,0,EVT002119,[]
12116,ROU,18.0,3,0,56.7,1,EVT002120,[]
12226,SUR,65.0,5,1,226.6,1,EVT002121,[]
12205,CSMT,1.0,0,0,1.0,0,EVT002122,[]
12120,CTC,7.0,0,0,7.0,0,EVT002123,[]
12265,MAS,43.0,2,0,118.0,1,EVT002124,[]
12005,PURI,24.0,4,0,91.5,1,EVT002125,[]
12016,SUR,25.0,0,0,25.0,0,EVT002126,[]
12223,HYB,44.0,5,1,154.1,1,EVT002127,[]
12159,AII,32.0,0,0,32.0,0,EVT002128,[]
12252,NDLS,4.0,0,0,4.0,0,EVT002129,[]
12257,SC,113.0,10,2,777.3,1,EVT002130,[]
12236,MAS,31.0,1,0,59.5,0,EVT002131,[]
12101,KGP,75.0,4,1,279.8,1,EVT002132,[]
12089,R,13.0,0,0,13.0,0,EVT002133,[]
12218,MYS,33.0,0,0,33.0,0,EVT002134,[]
12255,KGP,1.0,0,0,1.0,0,EVT002135,[]
12140,SC,5.0,0,0,5.0,0,EVT002136,[]
12014,BBS,40.0,1,0,77.0,0,EVT002137,[]
12103,VSKP,15.0,1,0,28.3,1,EVT002138,[]
12156,VSKP,27.0,2,0,72.4,1,EVT002139,[]
12268,SUR,12.0,2,0,28.6,1,EVT002140,[]
12188,JBP,5.0,0,0,5.0,0,EVT002141,[]
12103,BZA,2.0,0,0,2.0,0,EVT002142,[]
12313,RTM,16.0,2,0,41.0,1,EVT002143,[]
12058,NDLS,4.0,0,0,4.0,0,EVT002144,[]
12194,PRYJ,46.0,4,1,142.2,1,EVT002145,[]
12183,PNBE,37.0,6,1,147.1,1,EVT002146,[]
12295,NGP,40.0,5,0,186.2,1,EVT002147,[]
12188,ROU,62.0,5,1,264.4,1,EVT002148,[]
12189,ASR,59.0,3,0,208.8,1,EVT002149,[]
12296,PRYJ,17.0,1,0,32.2,0,EVT002150,[]
12235,SC,30.0,4,1,87.6,1,EVT002151,[]
12228,TVC,1.0,0,0,1.0,0,EVT002152,[]
12269,HYB,34.0,2,0,92.3,1,EVT002153,[]
12115,BCT,44.0,0,0,44.0,0,EVT002154,[]
12031,LDH,48.0,0,0,48.0,0,EVT002155,[]
12055,PNBE,7.0,1,0,12.7,0,EVT002156,[]
12303,HWH,1.0,0,0,1.0,0,EVT002157,[]
12144,MAS,86.0,5,1,183.0,1,EVT002158,[]
12254,BPL,50.0,4,0,209.1,1,EVT002159,[]
12182,RTM,53.0,5,1,197.4,1,EVT002160,[]
12298,SBC,7.0,0,0,7.0,0,EVT002161,[]
12156,PURI,68.0,4,0,290.5,1,EVT002162,[]
12147,KYN,18.0,1,0,34.1,1,EVT002163,[]
12004,ADI,68.0,2,1,81.2,1,EVT002164,[]
12056,AII,1.0,0,0,1.0,0,EVT002165,[]
12289,DLI,35.0,2,0,95.2,1,EVT002166,[]
12317,BBS,92.0,0,0,92.0,0,EVT002167,[]
12121,BZA,2.0,0,0,2.0,0,EVT002168,[]
12065,MFP,20.0,4,0,73.4,1,EVT002169,[]
12189,ASR,43.0,3,0,149.4,1,EVT002170,[]
12089,BPL,18.0,2,0,46.7,1,EVT002171,[]
12113,AGC,58.0,4,1,166.7,1,EVT002172,[]
12062,SDAH,38.0,2,1,71.1,1,EVT002173,[]
12090,PNBE,60.0,6,1,213.3,1,EVT002174,[]
12112,UMB,20.0,3,0,64.1,1,EVT002175,[]
12311,KGP,27.0,1,0,51.7,0,EVT002176,[]
12179,PRYJ,1.0,0,0,1.0,0,EVT002177,[]
12247,ERS,19.0,5,0,74.9,1,EVT002178,[]
12103,BZA,42.0,0,0,42.0,0,EVT002179,[]
12215,BPL,37.0,1,0,71.2,1,EVT002180,[]
12150,BPL,7.0,1,0,12.7,1,EVT002181,[]
12225,ASR,33.0,3,0,112.4,1,EVT002182,[]
12181,NJP,6.0,0,0,6.0,0,EVT002183,[]
12279,SC,53.0,8,1,256.0,1,EVT002184,[]
12140,HWH,22.0,0,0,22.0,0,EVT002185,[]
12163,VSKP,61.0,0,0,61.0,0,EVT002186,[]
12014,ADI,36.0,3,0,123.5,1,EVT002187,[]
12125,GKP,20.0,1,0,38.0,1,EVT002188,[]
12189,ASR,23.0,3,0,75.3,1,EVT002189,[]
12181,NJP,43.0,0,0,43.0,0,EVT002190,[]
12123,SC,39.0,2,0,106.6,1,EVT002191,[]
12164,CSMT,27.0,2,0,72.4,1,EVT002192,[]
12237,TATA,10.0,2,0,22.9,1,EVT002193,[]
12148,ADI,62.0,5,1,185.3,1,EVT002194,[]
12256,KYN,31.0,0,0,31.0,0,EVT002195,[]
12221,MYS,72.0,0,0,72.0,0,EVT002196,[]
12258,BCT,49.0,1,0,94.6,0,EVT002197,[]
12233,KGP,10.0,2,0,23.9,1,EVT002198,[]
12294,PUNE,88.0,5,0,440.5,1,EVT002199,[]
12024,MAS,37.0,7,1,151.4,1,EVT002200,[]
12107,VSKP,59.0,8,1,300.8,1,EVT002201,[]
12092,JU,25.0,0,0,25.0,0,EVT002202,[]
12223,SC,42.0,6,1,168.9,1,EVT002203,[]
12002,BSP,11.0,2,0,25.8,1,EVT002204,[]
12262,HWH,9.0,1,0,15.6,0,EVT002205,[]
12297,R,7.0,0,0,7.0,0,EVT002206,[]
12303,HWH,1.0,0,0,1.0,0,EVT002207,[]
12065,PNBE,12.0,3,0,34.4,1,EVT002208,[]
12185,BBS,59.0,4,2,194.8,1,EVT002209,[]
12163,VSKP,31.0,0,0,31.0,0,EVT002210,[]
12044,PRYJ,12.0,0,0,12.0,0,EVT002211,[]
12172,SDAH,27.0,0,0,27.0,0,EVT002212,[]
12105,PURI,33.0,3,0,112.4,1,EVT002213,[]
12122,NDLS,2.0,0,0,2.0,0,EVT002214,[]
12218,MAO,37.0,2,0,100.9,1,EVT002215,[]
12189,ASR,8.0,1,0,13.7,0,EVT002216,[]
12217,MAS,43.0,2,0,118.0,1,EVT002217,[]
12048,BZA,41.0,3,0,142.0,1,EVT002218,[]
12088,BBS,25.0,1,0,47.8,0,EVT002219,[]
12012,MAO,1.0,0,0,1.0,0,EVT002220,[]
12303,HWH,56.0,1,0,108.2,0,EVT002221,[]
12161,BSP,23.0,1,0,43.9,1,EVT002222,[]
12250,MAS,15.0,1,0,28.3,0,EVT002223,[]
12261,SDAH,24.0,3,0,79.0,1,EVT002224,[]
12029,JBP,20.0,2,0,52.4,1,EVT002225,[]
12027,RTM,44.0,6,1,171.8,1,EVT002226,[]
12288,TVC,29.0,4,0,114.1,1,EVT002227,[]
12251,PRYJ,1.0,0,0,1.0,0,EVT002228,[]
12122,SC,59.0,7,1,294.5,1,EVT002229,[]
12044,PRYJ,1.0,0,0,1.0,0,EVT002230,[]
12317,MAS,42.0,2,0,115.2,1,EVT002231,[]
12255,HWH,9.0,0,0,9.0,0,EVT002232,[]
12192,ADI,10.0,1,0,18.5,1,EVT002233,[]
12286,COR,31.0,2,0,83.8,1,EVT002234,[]
12095,KYN,67.0,7,1,247.7,1,EVT002235,[]
12125,PNBE,32.0,1,1,38.8,1,EVT002236,[]
12058,BBS,42.0,0,0,42.0,0,EVT002237,[]
12005,KYN,68.0,2,0,189.3,1,EVT002238,[]
12256,DLI,1.0,0,0,1.0,0,EVT002239,[]
12281,DLI,28.0,0,0,28.0,0,EVT002240,[]
12182,JP,18.0,0,0,18.0,0,EVT002241,[]
12308,ADI,31.0,4,0,123.1,1,EVT002242,[]
12301,SDAH,37.0,0,0,37.0,0,EVT002243,[]
12010,MDU,46.0,0,0,46.0,0,EVT002244,[]
12252,BPL,5.0,0,0,5.0,0,EVT002245,[]
12009,BBS,48.0,5,0,228.6,1,EVT002246,[]
12116,ROU,46.0,3,0,160.6,1,EVT002247,[]
12226,SUR,20.0,1,0,38.0,0,EVT002248,[]
12091,MFP,7.0,0,0,7.0,0,EVT002249,[]
12036,BWN,13.0,0,0,13.0,0,EVT002250,[]
12302,KGP,32.0,3,1,92.6,1,EVT002251,[]
12035,MAO,13.0,2,0,32.4,1,EVT002252,[]
12192,GHY,1.0,0,0,1.0,0,EVT002253,[]
12034,BZA,1.0,0,0,1.0,0,EVT002254,[]
12101,KGP,13.0,1,0,24.4,1,EVT002255,[]
12033,CSMT,28.0,2,0,75.2,1,EVT002256,[]
12169,MFP,4.0,0,0,4.0,0,EVT002257,[]
12230,ERS,91.0,7,1,365.3,1,EVT002258,[]
12251,PRYJ,48.0,2,0,132.3,1,EVT002259,[]
12149,CSMT,39.0,3,0,134.6,1,EVT002260,[]
12083,BBS,1.0,0,0,1.0,0,EVT002261,[]
12072,GHY,36.0,1,0,69.2,1,EVT002262,[]
12253,PNBE,25.0,4,0,96.0,1,EVT002263,[]
12245,SUR,72.0,3,0,257.0,1,EVT002264,[]
12290,ERS,33.0,2,1,46.2,1,EVT002265,[]
12199,MYS,49.0,10,1,275.5,1,EVT002266,[]
12312,VSKP,10.0,2,0,23.9,1,EVT002267,[]
12272,NDLS,32.0,1,0,61.5,1,EVT002268,[]
12109,BSP,20.0,2,0,52.4,1,EVT002269,[]
12091,VSKP,4.0,0,0,4.0,0,EVT002270,[]
12194,PNBE,79.0,5,1,345.0,1,EVT002271,[]
12065,DLI,30.0,0,0,30.0,0,EVT002272,[]
12141,BCT,1.0,0,0,1.0,0,EVT002273,[]
12005,JU,56.0,0,0,56.0,0,EVT002274,[]
12146,RTM,12.0,3,0,34.4,1,EVT002275,[]
12276,SC,57.0,2,0,157.9,1,EVT002276,[]
12139,VSKP,29.0,4,1,92.1,0,EVT002277,[]
12193,BSP,27.0,0,0,27.0,0,EVT002278,[]
12105,KYN,70.0,6,1,318.3,1,EVT002279,[]
12167,BCT,22.0,2,0,58.1,1,EVT002280,[]
12002,BSP,29.0,3,0,97.5,1,EVT002281,[]
12066,BBS,3.0,0,0,3.0,0,EVT002282,[]
12038,ERS,1.0,0,0,1.0,0,EVT002283,[]
12143,SBC,55.0,5,0,265.7,1,EVT002284,[]
12050,JBP,66.0,4,0,281.5,1,EVT002285,[]
12129,JP,80.0,5,1,361.1,1,EVT002286,[]
12257,UBL,37.0,6,1,155.5,1,EVT002287,[]
12057,MAS,33.0,4,1,86.6,1,EVT002288,[]
12244,MYS,60.0,7,1,336.2,1,EVT002289,[]
12258,BBS,1.0,0,0,1.0,0,EVT002290,[]
12262,NDLS,38.0,2,0,103.7,1,EVT002291,[]
12262,DLI,1.0,0,0,1.0,0,EVT002292,[]
12052,NDLS,6.0,0,0,6.0,0,EVT002293,[]
12308,ADI,63.0,4,0,267.9,1,EVT002294,[]
12251,R,22.0,0,0,22.0,0,EVT002295,[]
12264,MAO,39.0,2,1,81.0,1,EVT002296,[]
12100,PUNE,21.0,0,0,21.0,0,EVT002297,[]
12277,ASR,62.0,0,0,62.0,0,EVT002298,[]
12222,COR,51.0,0,0,51.0,0,EVT002299,[]
12211,JHS,13.0,0,0,13.0,0,EVT002300,[]
12272,VSKP,64.0,2,0,177.9,1,EVT002301,[]
12293,SC,40.0,1,0,77.0,0,EVT002302,[]
12248,TATA,1.0,0,0,1.0,0,EVT002303,[]
12120,BBS,60.0,5,1,217.7,1,EVT002304,[]
12096,JHS,10.0,0,0,10.0,0,EVT002305,[]
12041,KGP,26.0,0,0,26.0,0,EVT002306,[]
12186,NJP,1.0,0,0,1.0,0,EVT002307,[]
12075,BPL,39.0,3,0,134.6,1,EVT002308,[]
12005,JU,65.0,0,0,65.0,0,EVT002309,[]
12004,ADI,13.0,0,0,13.0,0,EVT002310,[]
12291,NDLS,65.0,8,1,307.2,1,EVT002311,[]
12033,SC,24.0,1,0,45.8,1,EVT002312,[]
12114,UMB,10.0,2,0,22.9,1,EVT002313,[]
12195,ASR,31.0,3,0,104.9,1,EVT002314,[]
12031,LDH,59.0,0,0,59.0,0,EVT002315,[]
12082,GHY,13.0,3,0,38.2,1,EVT002316,[]
12123,SUR,59.0,3,1,93.1,1,EVT002317,[]
12030,CTC,31.0,0,0,31.0,0,EVT002318,[]
12223,BPL,53.0,8,1,283.4,1,EVT002319,[]
12183,GKP,1.0,0,0,1.0,0,EVT002320,[]
12222,JBP,68.0,1,0,131.7,0,EVT002321,[]
12003,ST,48.0,0,0,48.0,0,EVT002322,[]
12187,SDAH,11.0,0,0,11.0,0,EVT002323,[]
12132,DLI,56.0,0,0,56.0,0,EVT002324,[]
12092,JP,28.0,1,0,53.6,0,EVT002325,[]
12097,BSL,1.0,0,0,1.0,0,EVT002326,[]
12043,CBE,14.0,0,0,14.0,0,EVT002327,[]
12222,R,23.0,3,0,75.3,1,EVT002328,[]
12178,HWH,32.0,3,1,77.4,1,EVT002329,[]
12106,ERS,1.0,0,0,1.0,0,EVT002330,[]
12248,KGP,42.0,3,0,145.7,1,EVT002331,[]
12192,GHY,1.0,0,0,1.0,0,EVT002332,[]
12141,NGP,1.0,0,0,1.0,0,EVT002333,[]
12258,BCT,64.0,1,0,123.8,0,EVT002334,[]
12146,COR,51.0,2,0,140.8,1,EVT002335,[]
12097,PNBE,40.0,4,0,163.9,1,EVT002336,[]
12134,PURI,1.0,0,0,1.0,0,EVT002337,[]
12313,JP,102.0,0,0,102.0,0,EVT002338,[]
12304,MAO,74.0,5,0,366.3,1,EVT002339,[]
12318,JP,13.0,1,0,24.4,1,EVT002340,[]
12190,JBP,20.0,3,0,64.1,1,EVT002341,[]
12115,NGP,56.0,1,0,108.2,1,EVT002342,[]
12200,PRYJ,49.0,4,0,204.6,1,EVT002343,[]
12049,GHY,29.0,2,0,78.1,1,EVT002344,[]
12026,NDLS,12.0,1,0,22.4,0,EVT002345,[]
12178,ERS,47.0,8,1,229.3,1,EVT002346,[]
12234,PRYJ,1.0,0,0,1.0,0,EVT002347,[]
12049,ADI,22.0,1,0,42.0,0,EVT002348,[]
12077,NGP,1.0,0,0,1.0,0,EVT002349,[]
12290,MLDT,8.0,1,0,13.7,0,EVT002350,[]
12070,JU,35.0,0,0,35.0,0,EVT002351,[]
12116,NGP,1.0,0,0,1.0,0,EVT002352,[]
12223,HYB,21.0,1,1,26.8,1,EVT002353,[]
12127,GHY,13.0,3,0,38.2,1,EVT002354,[]
12189,NDLS,1.0,0,0,1.0,0,EVT002355,[]
12111,MAS,20.0,1,0,38.0,0,EVT002356,[]
12078,SUR,2.0,0,0,2.0,0,EVT002357,[]
12272,VSKP,88.0,2,0,246.4,1,EVT002358,[]
12025,KYN,1.0,0,0,1.0,0,EVT002359,[]
12059,KGP,17.0,2,0,43.8,1,EVT002360,[]
12138,ERS,71.0,8,1,407.5,1,EVT002361,[]
12025,BBS,26.0,0,0,26.0,0,EVT002362,[]
12054,COR,1.0,0,0,1.0,0,EVT002363,[]
12058,BBS,24.0,0,0,24.0,0,EVT002364,[]
12056,TVC,77.0,1,0,149.2,0,EVT002365,[]
12202,GKP,31.0,4,0,123.1,1,EVT002366,[]
12170,NDLS,13.0,1,0,24.4,0,EVT002367,[]
12184,ROU,11.0,2,0,26.7,1,EVT002368,[]
12117,SDAH,31.0,5,1,98.0,1,EVT002369,[]
12092,KYN,16.0,2,0,41.0,1,EVT002370,[]
12055,GAYA,50.0,4,1,129.9,1,EVT002371,[]
12111,MAS,44.0,4,1,109.3,1,EVT002372,[]
12102,BBS,44.0,0,0,44.0,0,EVT002373,[]
12058,VSKP,38.0,1,0,73.2,0,EVT002374,[]
12259,PNBE,21.0,4,0,77.9,1,EVT002375,[]
12087,CSMT,56.0,6,1,254.6,1,EVT002376,[]
12194,MFP,55.0,6,1,247.2,1,EVT002377,[]
12279,MAS,25.0,3,0,82.7,1,EVT002378,[]
12110,BWN,15.0,0,0,15.0,0,EVT002379,[]
12229,ADI,64.0,0,0,64.0,0,EVT002380,[]
12244,UBL,1.0,0,0,1.0,0,EVT002381,[]
12248,HWH,49.0,2,0,135.1,1,EVT002382,[]
12259,DD,26.0,3,1,64.4,1,EVT002383,[]
12161,BSP,43.0,3,1,99.7,1,EVT002384,[]
12053,PRYJ,3.0,0,0,3.0,0,EVT002385,[]
12034,CSMT,27.0,1,0,51.7,0,EVT002386,[]
12194,PNBE,45.0,3,0,156.9,1,EVT002387,[]
12178,MAS,44.0,7,1,190.8,1,EVT002388,[]
12048,JBP,18.0,1,0,34.1,1,EVT002389,[]
12116,BSP,8.0,1,0,13.7,1,EVT002390,[]
12316,BWN,56.0,0,0,56.0,0,EVT002391,[]
12056,AII,42.0,3,0,145.7,1,EVT002392,[]
12052,NDLS,56.0,7,1,216.0,1,EVT002393,[]
12272,VSKP,49.0,2,0,135.1,1,EVT002394,[]
12018,BWN,8.0,1,0,13.7,0,EVT002395,[]
12131,BSP,15.0,4,0,50.7,1,EVT002396,[]
12159,JP,15.0,1,0,28.3,0,EVT002397,[]
12309,PNBE,33.0,3,0,112.4,1,EVT002398,[]
12128,MFP,32.0,0,0,32.0,0,EVT002399,[]
12063,GAYA,30.0,1,0,57.5,0,EVT002400,[]
12245,DLI,58.0,1,0,112.2,0,EVT002401,[]
12071,AII,35.0,4,0,141.2,1,EVT002402,[]
12113,AGC,35.0,3,1,57.1,1,EVT002403,[]
12197,SBC,23.0,3,0,75.3,1,EVT002404,[]
12119,BPL,38.0,5,1,135.6,1,EVT002405,[]
12301,SDAH,17.0,0,0,17.0,0,EVT002406,[]
12239,BZA,21.0,0,0,21.0,0,EVT002407,[]
12300,SC,52.0,3,1,143.9,1,EVT002408,[]
12013,MDU,26.0,0,0,26.0,0,EVT002409,[]
12132,CSMT,15.0,1,0,28.3,1,EVT002410,[]
12035,KYN,44.0,1,0,84.8,0,EVT002411,[]
12025,JP,38.0,2,0,103.7,1,EVT002412,[]
12088,ERS,3.0,0,0,3.0,0,EVT002413,[]
12096,MYS,46.0,3,0,160.6,1,EVT002414,[]
12305,PRYJ,14.0,2,0,35.3,1,EVT002415,[]
12166,SUR,78.0,9,1,497.2,1,EVT002416,[]
12305,PRYJ,5.0,0,0,5.0,0,EVT002417,[]
12262,SDAH,36.0,3,0,123.5,1,EVT002418,[]
12274,CTC,10.0,0,0,10.0,0,EVT002419,[]
12001,MAO,42.0,0,0,42.0,0,EVT002420,[]
12264,KYN,40.0,3,1,63.0,1,EVT002421,[]
12154,NGP,71.0,1,0,137.5,1,EVT002422,[]
12169,MFP,22.0,0,0,22.0,0,EVT002423,[]
12217,HYB,58.0,4,1,94.7,1,EVT002424,[]
12077,NGP,37.0,1,0,71.2,1,EVT002425,[]
12088,ERS,64.0,8,1,356.0,1,EVT002426,[]
12215,JHS,54.0,0,0,54.0,0,EVT002427,[]
12130,JP,20.0,3,0,64.1,1,EVT002428,[]
12053,DHN,24.0,0,0,24.0,0,EVT002429,[]
12091,PRYJ,21.0,2,0,55.2,1,EVT002430,[]
12054,COR,43.0,0,0,43.0,0,EVT002431,[]
12284,SDAH,1.0,0,0,1.0,0,EVT002432,[]
12209,NGP,57.0,8,1,279.6,1,EVT002433,[]
12135,DURG,60.0,8,1,291.8,1,EVT002434,[]
12018,BBS,42.0,0,0,42.0,0,EVT002435,[]
12256,NDLS,8.0,1,0,13.7,0,EVT002436,[]
12180,NJP,36.0,3,0,123.5,1,EVT002437,[]
12201,NJP,55.0,5,2,160.2,1,EVT002438,[]
12020,DD,1.0,0,0,1.0,0,EVT002439,[]
12174,VSKP,56.0,1,0,108.2,0,EVT002440,[]
12280,DLI,22.0,1,0,42.0,0,EVT002441,[]
12082,GHY,41.0,3,0,142.0,1,EVT002442,[]
12219,SDAH,21.0,1,0,40.0,0,EVT002443,[]
12310,SC,13.0,3,0,38.2,1,EVT002444,[]
12287,KYN,7.0,0,0,7.0,0,EVT002445,[]
12268,NDLS,19.0,1,0,36.1,1,EVT002446,[]
12290,MLDT,45.0,5,1,191.9,1,EVT002447,[]
12120,BBS,1.0,0,0,1.0,0,EVT002448,[]
12072,GHY,14.0,1,0,26.4,1,EVT002449,[]
12231,GHY,54.0,2,1,109.5,1,EVT002450,[]
12066,NGP,8.0,0,0,8.0,0,EVT002451,[]
12188,ROU,16.0,1,0,30.2,0,EVT002452,[]
12045,CSMT,66.0,3,0,234.8,1,EVT002453,[]
12156,BAM,46.0,3,0,160.6,1,EVT002454,[]
12206,SBC,40.0,5,0,186.2,1,EVT002455,[]
12224,JBP,1.0,0,0,1.0,0,EVT002456,[]
12073,SDAH,2.0,0,0,2.0,0,EVT002457,[]
12196,HWH,46.0,1,0,88.8,0,EVT002458,[]
12130,CTC,56.0,0,0,56.0,0,EVT002459,[]
12051,NJP,48.0,4,1,156.7,1,EVT002460,[]
12217,MAS,32.0,2,0,86.6,1,EVT002461,[]
12022,COR,1.0,0,0,1.0,0,EVT002462,[]
12063,GAYA,29.0,1,0,55.6,0,EVT002463,[]
12040,TVC,9.0,1,0,15.6,1,EVT002464,[]
12082,NJP,66.0,2,0,183.6,1,EVT002465,[]
12210,PUNE,6.0,0,0,6.0,0,EVT002466,[]
12112,COR,43.0,4,1,119.5,1,EVT002467,[]
12148,ADI,14.0,0,0,14.0,0,EVT002468,[]
12141,BCT,32.0,0,0,32.0,0,EVT002469,[]
12172,SDAH,62.0,4,1,167.1,1,EVT002470,[]
12291,SDAH,15.0,2,0,38.1,1,EVT002471,[]
12132,CSMT,25.0,1,0,47.8,1,EVT002472,[]
12249,HWH,1.0,0,0,1.0,0,EVT002473,[]
12222,COR,1.0,0,0,1.0,0,EVT002474,[]
12039,SBC,19.0,4,0,68.8,1,EVT002475,[]
12179,PRYJ,15.0,4,0,50.7,1,EVT002476,[]
12272,VSKP,44.0,2,0,120.9,1,EVT002477,[]
12235,SC,19.0,1,0,36.1,0,EVT002478,[]
12070,JU,21.0,0,0,21.0,0,EVT002479,[]
12172,MAS,46.0,3,0,160.6,1,EVT002480,[]
12128,MFP,49.0,0,0,49.0,0,EVT002481,[]
12304,SBC,80.0,3,0,286.7,1,EVT002482,[]
12072,GHY,37.0,1,0,71.2,1,EVT002483,[]
12314,RTM,52.0,0,0,52.0,0,EVT002484,[]
12291,NJP,14.0,0,0,14.0,0,EVT002485,[]
12254,CTC,49.0,0,0,49.0,0,EVT002486,[]
12042,KGP,22.0,3,0,71.5,1,EVT002487,[]
12071,AII,44.0,4,0,181.9,1,EVT002488,[]
12095,JP,1.0,0,0,1.0,0,EVT002489,[]
12208,PNBE,41.0,2,0,112.3,1,EVT002490,[]
12113,VSKP,15.0,3,0,45.6,1,EVT002491,[]
12221,JHS,4.0,0,0,4.0,0,EVT002492,[]
12143,PNBE,28.0,1,0,53.6,1,EVT002493,[]
12007,AII,57.0,7,1,264.7,1,EVT002494,[]
12137,SBC,33.0,0,0,33.0,0,EVT002495,[]
12203,NDLS,32.0,4,0,127.7,1,EVT002496,[]
12078,SC,51.0,6,1,178.5,1,EVT002497,[]
12103,SDAH,16.0,3,0,49.3,1,EVT002498,[]
