scenario_id,train_number,station_id,zone_id,initial_delay_minutes,station_degree,platform_capacity,track_congestion_index,has_rolling_stock_dependency,weather_condition,weather_severity,delay_cause,traffic_category,cascade_depth,affected_trains_count,delay_spread_minutes,cross_zone_propagation
SIM001508,12064,SDAH,ER,82,3,20,0.32,1,Clear,0,Signal,HIGH,5,2,2480.1,1
SIM001509,12122,SC,SCR,43,7,10,0.62,1,Clear,0,Crew,HIGH,3,2,267.2,1
SIM001510,12085,SDAH,ER,24,3,20,0.9,0,Rain,1,Weather,HIGH,2,0,79.2,1
SIM001511,12305,ASR,NR,1,4,6,0.54,1,Clear,0,Passenger,MEDIUM,0,0,1.0,0
SIM001512,12178,BWN,ER,52,3,6,0.55,1,Clear,0,Rolling Stock,MEDIUM,4,0,550.3,1
SIM001513,12126,UMB,NR,37,3,8,0.57,1,Fog,2,Weather,MEDIUM,3,2,185.6,0
SIM001514,12033,CSMT,CR,59,8,18,0.55,0,Clear,0,Signal,HIGH,4,0,933.5,1
SIM001515,12152,KYN,CR,23,5,8,0.57,1,Clear,0,Weather,HIGH,2,0,68.7,1
SIM001516,12219,PURI,ECoR,27,2,5,0.71,1,Clear,0,Signal,MEDIUM,2,0,70.4,0
SIM001517,12049,ST,WR,57,3,5,0.28,0,Clear,0,Operational,MEDIUM,4,0,766.7,1
SIM001518,12248,MLDT,ER,22,5,5,0.31,1,Fog,2,Infrastructure,LOW,2,0,74.1,1
SIM001519,12125,NJP,NFR,54,2,6,0.28,1,Clear,0,Passenger,MEDIUM,4,2,439.1,1
SIM001520,12284,SDAH,ER,31,3,20,1.05,0,Fog,2,Weather,HIGH,2,0,141.9,1
SIM001521,12001,MAO,KR,42,3,5,0.87,1,Clear,0,Signal,MEDIUM,3,2,314.4,1
SIM001522,12191,MDU,SR,1,4,6,0.82,0,Storm,3,Passenger,MEDIUM,0,0,1.0,0
SIM001523,12243,NDLS,NR,32,9,16,0.53,0,Clear,0,Weather,HIGH,3,0,157.9,1
SIM001524,12242,PUNE,CR,41,5,6,0.46,1,Rain,1,Operational,HIGH,3,0,325.8,1
SIM001525,12028,JP,NWR,1,6,7,0.16,1,Clear,0,Infrastructure,HIGH,0,0,1.0,0
SIM001526,12311,KGP,SER,42,5,9,0.15,0,Storm,3,Weather,HIGH,3,0,329.4,1
SIM001527,12316,MAS,SR,45,9,12,1.25,1,Clear,0,Infrastructure,HIGH,3,0,421.5,0
SIM001528,12127,MLDT,ER,47,5,5,0.53,1,Fog,2,Passenger,LOW,4,2,506.7,1
SIM001529,12249,SC,SCR,1,7,10,0.7,1,Clear,0,Weather,HIGH,0,0,1.0,0
SIM001530,12151,HYB,SCR,19,1,6,0.24,0,Clear,0,Weather,MEDIUM,1,0,27.4,0
SIM001531,12317,BBS,ECoR,37,6,6,0.62,0,Clear,0,Operational,HIGH,2,0,153.7,1
SIM001532,12197,MAS,SR,13,9,12,0.27,1,Rain,1,Infrastructure,HIGH,1,0,18.3,0
SIM001533,12183,UMB,NR,21,3,8,0.21,1,Clear,0,Rolling Stock,MEDIUM,2,0,82.8,0
SIM001534,12003,BBS,ECoR,7,6,6,0.41,0,Rain,1,Rolling Stock,HIGH,0,0,7.0,0
SIM001535,12165,SUR,CR,2,3,6,0.8,1,Fog,2,Operational,MEDIUM,0,0,2.0,0
SIM001536,12072,BWN,ER,16,3,6,0.7,0,Heavy Rain,2,Rolling Stock,MEDIUM,1,0,25.7,0
SIM001537,12137,SBC,SWR,13,4,10,1.25,0,Storm,3,Signal,HIGH,1,0,24.3,1
SIM001538,12111,VSKP,ECoR,49,5,8,0.38,1,Clear,0,Rolling Stock,HIGH,3,0,511.0,1
SIM001539,12011,NJP,NFR,55,2,6,0.23,0,Clear,0,Passenger,MEDIUM,4,0,426.2,1
SIM001540,12222,BSP,SECR,20,6,8,0.28,1,Clear,0,Operational,HIGH,1,0,50.3,1
SIM001541,12074,SC,SCR,23,7,10,1.18,1,Rain,1,Signal,HIGH,1,2,67.0,0
SIM001542,12275,NDLS,NR,31,9,16,1.1,0,Clear,0,Infrastructure,HIGH,2,0,135.5,1
SIM001543,12193,ROU,SER,15,3,5,0.99,1,Fog,2,Infrastructure,LOW,1,0,37.8,1
SIM001544,12033,SBC,SWR,26,4,10,1.03,0,Clear,0,Signal,HIGH,2,0,88.6,1
SIM001545,12317,VSKP,ECoR,31,5,8,1.27,0,Clear,0,Operational,HIGH,2,0,151.5,1
SIM001546,12163,PRYJ,NCR,31,6,10,0.22,1,Clear,0,Infrastructure,HIGH,2,2,131.0,1
SIM001547,12171,PUNE,CR,39,5,6,1.11,1,Clear,0,Operational,HIGH,3,0,282.7,1
SIM001548,12073,PURI,ECoR,1,2,5,0.37,1,Clear,0,Infrastructure,MEDIUM,0,0,1.0,0
SIM001549,12275,BAM,ECoR,85,3,4,0.7,0,Fog,2,Rolling Stock,LOW,5,0,1992.1,1
SIM001550,12034,SC,SCR,35,7,10,0.73,1,Clear,0,Signal,HIGH,3,0,164.0,1
SIM001551,12229,ADI,WR,1,6,12,0.56,1,Rain,1,Rolling Stock,HIGH,0,0,1.0,0
SIM001552,12084,BCT,WR,19,6,7,1.0,1,Clear,0,Infrastructure,HIGH,2,0,51.7,1
SIM001553,12022,COR,WCR,1,5,8,0.73,1,Clear,0,Infrastructure,MEDIUM,0,0,1.0,0
SIM001554,12112,COR,WCR,49,5,8,0.9,1,Clear,0,Rolling Stock,MEDIUM,4,0,572.2,1
SIM001555,12040,JP,NWR,18,6,7,0.58,1,Rain,1,Signal,HIGH,1,0,23.6,0
SIM001556,12040,KYN,CR,55,5,8,0.6,1,Clear,0,Weather,HIGH,4,0,688.6,1
SIM001557,12207,SDAH,ER,29,3,20,1.29,0,Clear,0,Weather,HIGH,2,0,126.0,1
SIM001558,12287,KYN,CR,33,5,8,0.48,1,Fog,2,Signal,HIGH,3,2,195.7,1
SIM001559,12197,MS,SR,84,2,10,0.72,1,Fog,2,Operational,MEDIUM,5,4,1761.1,0
SIM001560,12107,MYS,SWR,18,2,5,0.33,1,Rain,1,Rolling Stock,MEDIUM,1,0,29.6,0
SIM001561,12076,SBC,SWR,36,4,10,0.17,0,Fog,2,Rolling Stock,HIGH,3,0,230.0,1
SIM001562,12190,JP,NWR,68,6,7,0.73,0,Clear,0,Infrastructure,HIGH,5,0,1401.0,0
SIM001563,12170,ASR,NR,1,4,6,0.22,1,Heavy Rain,2,Operational,MEDIUM,0,0,1.0,0
SIM001564,12084,DLI,NR,31,3,10,0.72,1,Clear,0,Operational,HIGH,2,0,152.3,1
SIM001565,12060,GHY,NFR,53,4,6,0.93,1,Rain,1,Operational,HIGH,4,4,551.4,1
SIM001566,12094,DURG,SECR,23,2,6,0.18,1,Clear,0,Rolling Stock,MEDIUM,1,0,42.3,0
SIM001567,12187,PRYJ,NCR,44,6,10,0.72,1,Clear,0,Crew,HIGH,3,2,312.6,1
SIM001568,12307,BCT,WR,1,6,7,0.17,1,Clear,0,Infrastructure,HIGH,0,0,1.0,0
SIM001569,12300,SBC,SWR,1,4,10,0.69,1,Clear,0,Operational,HIGH,0,0,1.0,0
SIM001570,12092,JU,NWR,15,3,6,0.29,0,Clear,0,Crew,MEDIUM,1,0,37.2,0
SIM001571,12133,JBP,WCR,12,4,7,0.72,1,Clear,0,Crew,HIGH,1,0,17.2,1
SIM001572,12035,PUNE,CR,13,5,6,0.59,0,Clear,0,Infrastructure,HIGH,1,0,19.4,0
SIM001573,12206,MAS,SR,34,9,12,0.23,1,Fog,2,Infrastructure,HIGH,3,0,185.5,0
SIM001574,12077,NGP,CR,37,7,8,0.25,0,Fog,2,Operational,HIGH,3,0,210.6,1
SIM001575,12216,SBC,SWR,73,4,10,0.64,1,Clear,0,Operational,HIGH,5,4,1638.3,1
SIM001576,12275,NDLS,NR,31,9,16,0.64,0,Clear,0,Infrastructure,HIGH,2,0,136.5,1
SIM001577,12233,MAS,SR,4,9,12,1.07,0,Heavy Rain,2,Signal,HIGH,0,0,4.0,0
SIM001578,12169,GKP,NER,1,5,10,0.94,0,Clear,0,Crew,HIGH,0,0,1.0,0
SIM001579,12000,NJP,NFR,29,2,6,0.15,1,Clear,0,Infrastructure,MEDIUM,2,2,92.5,1
SIM001580,12073,NDLS,NR,1,9,16,1.19,1,Rain,1,Weather,HIGH,0,0,1.0,0
SIM001581,12103,NDLS,NR,16,9,16,1.1,0,Fog,2,Crew,HIGH,1,0,35.0,0
SIM001582,12039,SBC,SWR,49,4,10,0.37,0,Clear,0,Signal,HIGH,4,0,473.7,1
SIM001583,12293,NGP,CR,1,7,8,0.29,0,Clear,0,Passenger,HIGH,0,0,1.0,0
SIM001584,12287,BCT,WR,40,6,7,1.02,1,Clear,0,Rolling Stock,HIGH,3,2,271.0,1
SIM001585,12260,PUNE,CR,70,5,6,1.01,0,Clear,0,Crew,HIGH,5,0,1439.3,1
SIM001586,12050,PURI,ECoR,29,2,5,0.32,0,Rain,1,Infrastructure,MEDIUM,2,0,85.7,0
SIM001587,12096,JHS,NCR,31,3,7,0.1,1,Clear,0,Rolling Stock,MEDIUM,3,0,138.4,1
SIM001588,12285,ADI,WR,58,6,12,0.67,1,Clear,0,Signal,HIGH,4,0,764.7,1
SIM001589,12191,MDU,SR,87,4,6,0.97,0,Clear,0,Rolling Stock,MEDIUM,5,0,2437.7,0
SIM001590,12047,GKP,NER,10,5,10,0.6,1,Clear,0,Operational,HIGH,0,0,10.0,0
SIM001591,12134,NDLS,NR,63,9,16,0.43,0,Fog,2,Rolling Stock,HIGH,4,0,993.4,1
SIM001592,12031,LDH,NR,23,3,6,0.34,0,Clear,0,Passenger,MEDIUM,2,0,60.8,0
SIM001593,12261,HWH,ER,14,5,23,0.64,1,Clear,0,Infrastructure,HIGH,0,0,14.0,0
SIM001594,12095,KYN,CR,67,5,8,0.64,1,Clear,0,Signal,HIGH,5,2,1408.6,1
SIM001595,12286,PNBE,ECR,20,7,10,1.05,0,Clear,0,Infrastructure,HIGH,1,0,44.4,0
SIM001596,12132,SC,SCR,10,7,10,0.28,1,Clear,0,Operational,HIGH,1,0,15.0,0
SIM001597,12049,GHY,NFR,76,4,6,0.66,0,Storm,3,Weather,HIGH,5,0,1211.1,1
SIM001598,12154,NGP,CR,22,7,8,0.21,0,Rain,1,Weather,HIGH,2,0,64.4,1
SIM001599,12158,SBC,SWR,17,4,10,1.25,1,Clear,0,Crew,HIGH,1,0,41.9,1
SIM001600,12106,MAS,SR,63,9,12,0.34,1,Rain,1,Infrastructure,HIGH,4,2,921.0,0
SIM001601,12303,HWH,ER,82,5,23,1.21,1,Clear,0,Operational,HIGH,5,0,2166.4,1
SIM001602,12092,JP,NWR,43,6,7,0.68,0,Clear,0,Rolling Stock,HIGH,3,0,376.3,0
SIM001603,12271,GKP,NER,13,5,10,1.01,1,Clear,0,Rolling Stock,HIGH,1,0,25.1,0
SIM001604,12050,PURI,ECoR,6,2,5,0.41,0,Clear,0,Rolling Stock,MEDIUM,0,0,6.0,0
SIM001605,12070,BPL,WCR,77,6,6,0.9,1,Clear,0,Infrastructure,HIGH,5,2,1997.8,1
SIM001606,12103,VSKP,ECoR,1,5,8,1.29,0,Clear,0,Rolling Stock,HIGH,0,0,1.0,0
SIM001607,12033,SC,SCR,63,7,10,0.82,0,Clear,0,Rolling Stock,HIGH,4,0,792.1,1
SIM001608,12130,KYN,CR,1,5,8,0.36,0,Clear,0,Passenger,HIGH,0,0,1.0,0
SIM001609,12047,GHY,NFR,57,4,6,0.42,1,Clear,0,Infrastructure,HIGH,4,2,577.2,1
SIM001610,12057,MAS,SR,1,9,12,0.32,1,Clear,0,Operational,HIGH,0,0,1.0,0
SIM001611,12066,BBS,ECoR,23,6,6,1.0,1,Rain,1,Weather,HIGH,2,2,85.9,1
SIM001612,12132,DLI,NR,14,3,10,0.91,1,Fog,2,Signal,HIGH,0,0,14.0,0
SIM001613,12096,MYS,SWR,5,2,5,0.72,1,Clear,0,Infrastructure,MEDIUM,0,0,5.0,0
SIM001614,12243,DLI,NR,25,3,10,0.27,0,Clear,0,Signal,HIGH,1,0,58.7,1
SIM001615,12264,KYN,CR,63,5,8,0.52,1,Rain,1,Weather,HIGH,4,2,1051.1,1
SIM001616,12073,SDAH,ER,1,3,20,0.71,1,Fog,2,Infrastructure,HIGH,0,0,1.0,0
SIM001617,12130,BBS,ECoR,2,6,6,0.91,0,Clear,0,Rolling Stock,HIGH,0,0,2.0,0
SIM001618,12199,MYS,SWR,49,2,5,0.72,1,Clear,0,Signal,MEDIUM,3,2,376.8,1
SIM001619,12047,MFP,ECR,29,3,6,0.19,1,Clear,0,Weather,MEDIUM,2,0,106.9,1
SIM001620,12186,MLDT,ER,3,5,5,0.69,1,Clear,0,Rolling Stock,LOW,0,0,3.0,0
SIM001621,12031,UMB,NR,1,3,8,0.44,0,Clear,0,Signal,MEDIUM,0,0,1.0,0
SIM001622,12227,BZA,SCR,1,5,10,0.61,1,Clear,0,Rolling Stock,HIGH,0,0,1.0,0
SIM001623,12177,NJP,NFR,1,2,6,0.26,1,Clear,0,Rolling Stock,MEDIUM,0,0,1.0,0
SIM001624,12013,COR,WCR,43,5,8,0.73,1,Fog,2,Passenger,MEDIUM,3,2,333.8,1
SIM001625,12274,NDLS,NR,42,9,16,0.75,1,Clear,0,Rolling Stock,HIGH,3,0,365.0,1
SIM001626,12251,PRYJ,NCR,49,6,10,0.95,0,Clear,0,Infrastructure,HIGH,4,0,484.1,1
SIM001627,12240,ERS,SR,33,3,5,0.33,1,Storm,3,Operational,MEDIUM,2,2,180.5,0
SIM001628,12020,PUNE,CR,24,5,6,0.49,1,Clear,0,Signal,HIGH,2,0,81.6,0
SIM001629,12165,NGP,CR,66,7,8,0.53,1,Clear,0,Rolling Stock,HIGH,5,0,1185.1,1
SIM001630,12077,NGP,CR,57,7,8,1.14,0,Clear,0,Signal,HIGH,4,0,828.9,1
SIM001631,12004,ADI,WR,52,6,12,0.82,1,Clear,0,Operational,HIGH,4,0,505.0,1
SIM001632,12013,MDU,SR,31,4,6,0.33,1,Rain,1,Crew,MEDIUM,2,2,138.5,0
SIM001633,12107,SBC,SWR,46,4,10,0.22,1,Rain,1,Signal,HIGH,3,0,317.2,1
SIM001634,12112,COR,WCR,43,5,8,0.4,1,Storm,3,Crew,MEDIUM,4,0,346.2,1
SIM001635,12314,COR,WCR,38,5,8,0.49,0,Rain,1,Crew,MEDIUM,3,0,294.5,1
SIM001636,12313,RTM,WR,27,4,6,0.93,0,Clear,0,Crew,MEDIUM,2,0,91.0,1
SIM001637,12193,ERS,SR,75,3,5,0.87,1,Clear,0,Infrastructure,MEDIUM,5,2,2146.8,0
SIM001638,12247,AGC,NCR,46,2,6,0.17,0,Rain,1,Passenger,MEDIUM,3,0,273.6,1
SIM001639,12292,BZA,SCR,62,5,10,0.68,0,Clear,0,Signal,HIGH,4,0,834.1,1
SIM001640,12198,PNBE,ECR,36,7,10,0.96,1,Clear,0,Signal,HIGH,3,0,196.9,1
SIM001641,12048,ADI,WR,42,6,12,0.44,1,Clear,0,Rolling Stock,HIGH,3,2,314.4,1
SIM001642,12206,ASN,ER,45,4,8,0.47,1,Fog,2,Crew,MEDIUM,4,0,420.1,1
SIM001643,12133,JP,NWR,36,6,7,1.16,1,Heavy Rain,2,Infrastructure,HIGH,3,0,207.8,0
SIM001644,12081,BBS,ECoR,10,6,6,1.08,1,Clear,0,Crew,HIGH,0,0,10.0,0
SIM001645,12194,MFP,ECR,55,3,6,0.52,1,Rain,1,Weather,MEDIUM,4,2,718.6,1
SIM001646,12251,R,SECR,35,3,7,0.75,0,Rain,1,Signal,MEDIUM,2,0,170.7,1
SIM001647,12156,COR,WCR,1,5,8,0.47,0,Clear,0,Signal,MEDIUM,0,0,1.0,0
SIM001648,12152,KYN,CR,23,5,8,0.27,1,Clear,0,Infrastructure,HIGH,1,0,54.8,1
SIM001649,12253,ADI,WR,1,6,12,0.65,1,Clear,0,Rolling Stock,HIGH,0,0,1.0,0
SIM001650,12179,AGC,NCR,25,2,6,0.52,1,Clear,0,Signal,MEDIUM,2,0,69.9,1
SIM001651,12168,BZA,SCR,71,5,10,0.64,0,Clear,0,Weather,HIGH,5,0,1235.7,1
SIM001652,12291,MLDT,ER,13,5,5,0.81,1,Rain,1,Crew,LOW,1,0,24.1,0
SIM001653,12157,BSP,SECR,64,6,8,1.17,1,Clear,0,Operational,HIGH,5,0,958.8,1
SIM001654,12049,GHY,NFR,7,4,6,0.78,0,Clear,0,Operational,HIGH,0,0,7.0,0
SIM001655,12085,NJP,NFR,16,2,6,0.64,0,Clear,0,Rolling Stock,MEDIUM,1,0,23.8,0
SIM001656,12315,HWH,ER,18,5,23,0.38,1,Clear,0,Infrastructure,HIGH,2,0,50.2,0
SIM001657,12031,UMB,NR,52,3,8,0.4,0,Clear,0,Rolling Stock,MEDIUM,4,0,638.0,1
SIM001658,12277,ASR,NR,1,4,6,0.76,0,Storm,3,Weather,MEDIUM,0,0,1.0,0
SIM001659,12285,SBC,SWR,40,4,10,1.27,1,Storm,3,Signal,HIGH,3,0,255.0,1
SIM001660,12132,TVC,SR,42,5,5,0.6,1,Heavy Rain,2,Signal,HIGH,3,0,339.9,0
SIM001661,12037,PNBE,ECR,45,7,10,0.73,1,Heavy Rain,2,Infrastructure,HIGH,3,0,349.7,1
SIM001662,12304,UBL,SWR,65,3,6,0.22,1,Clear,0,Weather,MEDIUM,5,2,1093.3,1
SIM001663,12094,JBP,WCR,4,4,7,0.2,1,Clear,0,Operational,HIGH,0,0,4.0,0
SIM001664,12240,MAS,SR,67,9,12,1.07,1,Clear,0,Signal,HIGH,5,2,1300.3,0
SIM001665,12294,PUNE,CR,28,5,6,0.79,0,Rain,1,Passenger,HIGH,2,0,97.1,0
SIM001666,12308,ADI,WR,58,6,12,1.21,0,Rain,1,Crew,HIGH,4,0,554.6,1
SIM001667,12235,HYB,SCR,28,1,6,0.8,1,Clear,0,Infrastructure,MEDIUM,2,0,56.0,0
SIM001668,12147,KYN,CR,60,5,8,0.39,0,Clear,0,Rolling Stock,HIGH,4,0,786.8,1
SIM001669,12064,SDAH,ER,17,3,20,0.57,1,Clear,0,Operational,HIGH,1,0,39.5,1
SIM001670,12124,SBC,SWR,48,4,10,0.67,1,Clear,0,Weather,HIGH,3,2,440.5,1
SIM001671,12147,KYN,CR,27,5,8,0.33,0,Clear,0,Rolling Stock,HIGH,2,0,112.3,1
SIM001672,12225,NDLS,NR,12,9,16,0.47,0,Clear,0,Infrastructure,HIGH,1,0,23.6,0
SIM001673,12244,JP,NWR,68,6,7,0.47,1,Fog,2,Passenger,HIGH,5,2,1416.7,0
SIM001674,12068,CSMT,CR,22,8,18,1.18,1,Clear,0,Rolling Stock,HIGH,1,0,50.4,0
SIM001675,12292,VSKP,ECoR,45,5,8,0.81,0,Clear,0,Crew,HIGH,4,0,438.2,1
SIM001676,12230,ERS,SR,22,3,5,0.23,1,Fog,2,Passenger,MEDIUM,2,0,66.5,0
SIM001677,12076,SC,SCR,43,7,10,0.4,0,Rain,1,Signal,HIGH,4,0,308.8,1
SIM001678,12127,BWN,ER,24,3,6,0.93,1,Rain,1,Signal,MEDIUM,2,0,99.3,1
SIM001679,12117,SDAH,ER,21,3,20,0.97,1,Heavy Rain,2,Signal,HIGH,2,0,61.1,1
SIM001680,12031,UMB,NR,61,3,8,0.35,0,Heavy Rain,2,Passenger,MEDIUM,4,0,909.3,1
SIM001681,12172,VSKP,ECoR,33,5,8,0.24,1,Clear,0,Rolling Stock,HIGH,3,0,192.0,1
SIM001682,12096,JHS,NCR,18,3,7,0.33,1,Clear,0,Crew,MEDIUM,1,0,35.0,0
SIM001683,12311,TATA,SER,39,2,6,0.17,0,Clear,0,Crew,MEDIUM,3,0,182.1,1
SIM001684,12129,TVC,SR,37,5,5,1.07,1,Clear,0,Rolling Stock,HIGH,3,0,238.5,0
SIM001685,12252,SBC,SWR,45,4,10,0.2,1,Rain,1,Signal,HIGH,3,0,341.2,1
SIM001686,12159,JP,NWR,15,6,7,0.85,1,Clear,0,Signal,HIGH,1,0,23.0,0
SIM001687,12147,KYN,CR,18,5,8,0.82,0,Clear,0,Rolling Stock,HIGH,1,0,41.6,1
SIM001688,12203,PRYJ,NCR,57,6,10,0.29,1,Clear,0,Infrastructure,HIGH,4,4,811.7,1
SIM001689,12087,CSMT,CR,20,8,18,1.05,1,Clear,0,Signal,HIGH,2,0,65.9,1
SIM001690,12275,ASR,NR,18,4,6,0.29,0,Rain,1,Passenger,MEDIUM,2,0,54.6,0
SIM001691,12311,TATA,SER,39,2,6,0.79,0,Clear,0,Crew,MEDIUM,3,0,159.3,1
SIM001692,12256,NDLS,NR,21,9,16,0.19,0,Clear,0,Rolling Stock,HIGH,1,0,55.1,0
SIM001693,12127,BWN,ER,19,3,6,0.75,1,Rain,1,Rolling Stock,MEDIUM,1,0,43.9,0
SIM001694,12216,LDH,NR,1,3,6,0.81,1,Clear,0,Infrastructure,MEDIUM,0,0,1.0,0
SIM001695,12267,BCT,WR,43,6,7,0.79,0,Fog,2,Weather,HIGH,3,0,331.1,1
SIM001696,12130,KYN,CR,25,5,8,0.32,0,Clear,0,Operational,HIGH,2,0,70.1,1
SIM001697,12272,MS,SR,1,2,10,0.35,0,Rain,1,Operational,MEDIUM,0,0,1.0,0
SIM001698,12266,NDLS,NR,29,9,16,0.25,1,Clear,0,Crew,HIGH,2,0,110.9,0
SIM001699,12161,BSP,SECR,43,6,8,0.32,1,Clear,0,Rolling Stock,HIGH,3,2,334.7,1
SIM001700,12159,COR,WCR,27,5,8,0.48,1,Clear,0,Rolling Stock,MEDIUM,2,0,121.6,1
SIM001701,12268,SUR,CR,12,3,6,0.62,1,Clear,0,Operational,MEDIUM,1,0,18.4,0
SIM001702,12006,NDLS,NR,1,9,16,1.29,1,Heavy Rain,2,Passenger,HIGH,0,0,1.0,0
SIM001703,12261,HWH,ER,49,5,23,0.95,1,Fog,2,Operational,HIGH,4,0,552.8,1
SIM001704,12214,BBS,ECoR,41,6,6,0.86,1,Clear,0,Crew,HIGH,3,0,270.5,1
SIM001705,12302,KGP,SER,40,5,9,0.65,1,Storm,3,Signal,HIGH,3,2,330.4,1
SIM001706,12214,KYN,CR,28,5,8,0.63,1,Clear,0,Infrastructure,HIGH,2,0,111.6,1
SIM001707,12227,BZA,SCR,41,5,10,0.46,1,Clear,0,Passenger,HIGH,3,0,219.4,1
SIM001708,12277,DLI,NR,46,3,10,1.3,0,Clear,0,Rolling Stock,HIGH,3,0,450.0,1
SIM001709,12149,BBS,ECoR,63,6,6,0.74,1,Clear,0,Signal,HIGH,4,2,738.7,1
SIM001710,12172,SDAH,ER,62,3,20,0.22,1,Clear,0,Weather,HIGH,5,2,1065.0,1
SIM001711,12091,PNBE,ECR,28,7,10,1.06,0,Storm,3,Signal,HIGH,2,0,114.2,1
SIM001712,12018,SDAH,ER,1,3,20,1.04,0,Storm,3,Infrastructure,HIGH,0,0,1.0,0
SIM001713,12195,ASR,NR,18,4,6,0.22,0,Clear,0,Crew,MEDIUM,1,0,43.0,0
SIM001714,12192,ADI,WR,60,6,12,0.68,1,Clear,0,Crew,HIGH,4,2,793.1,1
SIM001715,12025,JP,NWR,9,6,7,0.81,1,Clear,0,Crew,HIGH,0,0,9.0,0
SIM001716,12023,NDLS,NR,24,9,16,0.98,1,Clear,0,Infrastructure,HIGH,2,0,66.4,0
SIM001717,12246,LDH,NR,33,3,6,0.45,1,Clear,0,Infrastructure,MEDIUM,3,0,160.0,0
SIM001718,12311,KGP,SER,17,5,9,0.7,0,Clear,0,Weather,HIGH,1,0,33.7,1
SIM001719,12094,DURG,SECR,39,2,6,0.19,1,Clear,0,Crew,MEDIUM,3,2,154.2,1
SIM001720,12059,KGP,SER,1,5,9,0.51,0,Fog,2,Signal,HIGH,0,0,1.0,0
SIM001721,12040,JP,NWR,35,6,7,1.05,1,Clear,0,Operational,HIGH,3,0,193.8,0
SIM001722,12257,SC,SCR,113,7,10,1.23,1,Rain,1,Infrastructure,HIGH,6,4,4915.6,1
SIM001723,12197,SBC,SWR,23,4,10,1.25,1,Clear,0,Signal,HIGH,1,0,56.6,1
SIM001724,12066,NGP,CR,71,7,8,0.36,1,Fog,2,Weather,HIGH,5,2,2005.3,1
SIM001725,12215,BPL,WCR,25,6,6,1.02,0,Clear,0,Infrastructure,HIGH,2,0,82.7,1
SIM001726,12114,BPL,WCR,11,6,6,0.35,0,Clear,0,Operational,HIGH,1,0,16.0,0
SIM001727,12220,BWN,ER,27,3,6,0.15,1,Clear,0,Operational,MEDIUM,2,0,112.7,1
SIM001728,12050,BCT,WR,20,6,7,0.84,0,Clear,0,Infrastructure,HIGH,1,0,47.3,0
SIM001729,12104,KGP,SER,39,5,9,0.19,1,Clear,0,Rolling Stock,HIGH,3,0,257.0,1
SIM001730,12186,ASN,ER,36,4,8,0.18,1,Fog,2,Crew,MEDIUM,3,0,198.3,1
SIM001731,12186,MLDT,ER,1,5,5,0.9,1,Storm,3,Operational,LOW,0,0,1.0,0
SIM001732,12205,ERS,SR,45,3,5,0.17,0,Clear,0,Weather,MEDIUM,3,0,373.1,0
SIM001733,12296,AGC,NCR,1,2,6,0.88,1,Fog,2,Infrastructure,MEDIUM,0,0,1.0,0
SIM001734,12052,LDH,NR,80,3,6,0.37,1,Clear,0,Passenger,MEDIUM,5,2,2192.4,1
SIM001735,12167,BCT,WR,34,6,7,0.38,0,Clear,0,Rolling Stock,HIGH,3,0,210.5,1
SIM001736,12185,RTM,WR,9,4,6,0.99,1,Heavy Rain,2,Rolling Stock,MEDIUM,0,0,9.0,0
SIM001737,12196,ROU,SER,38,3,5,0.98,1,Clear,0,Rolling Stock,LOW,3,2,268.2,1
SIM001738,12091,PNBE,ECR,28,7,10,1.06,0,Storm,3,Signal,HIGH,2,0,121.4,1
SIM001739,12307,NGP,CR,8,7,8,1.24,1,Clear,0,Weather,HIGH,0,0,8.0,0
SIM001740,12078,SUR,CR,44,3,6,0.49,1,Clear,0,Weather,MEDIUM,4,2,518.5,1
SIM001741,12309,PRYJ,NCR,60,6,10,0.41,0,Clear,0,Infrastructure,HIGH,4,0,902.8,1
SIM001742,12213,CSMT,CR,1,8,18,0.89,1,Clear,0,Infrastructure,HIGH,0,0,1.0,0
SIM001743,12100,SDAH,ER,31,3,20,1.27,1,Fog,2,Passenger,HIGH,3,0,167.2,1
SIM001744,12037,CBE,SR,72,5,6,0.29,1,Rain,1,Weather,MEDIUM,5,2,1335.0,0
SIM001745,12264,KYN,CR,20,5,8,0.67,1,Clear,0,Operational,HIGH,1,0,50.2,1
SIM001746,12167,BCT,WR,34,6,7,0.43,0,Clear,0,Rolling Stock,HIGH,3,0,183.7,1
SIM001747,12120,BBS,ECoR,66,6,6,0.15,1,Clear,0,Rolling Stock,HIGH,4,2,896.8,1
SIM001748,12236,MDU,SR,53,4,6,0.62,1,Clear,0,Rolling Stock,MEDIUM,4,2,652.9,0
SIM001749,12275,PURI,ECoR,56,2,5,0.48,0,Clear,0,Passenger,MEDIUM,3,0,369.6,1
SIM001750,12245,DLI,NR,3,3,10,0.69,0,Clear,0,Rolling Stock,HIGH,0,0,3.0,0
SIM001751,12077,NGP,CR,11,7,8,1.23,0,Clear,0,Infrastructure,HIGH,0,0,11.0,0
SIM001752,12259,DD,CR,26,3,5,0.16,1,Rain,1,Infrastructure,LOW,2,2,116.0,0
SIM001753,12275,PURI,ECoR,36,2,5,0.8,0,Clear,0,Weather,MEDIUM,3,0,182.5,0
SIM001754,12271,KGP,SER,16,5,9,1.06,1,Storm,3,Passenger,HIGH,1,0,24.6,1
SIM001755,12139,SC,SCR,10,7,10,0.42,1,Clear,0,Rolling Stock,HIGH,0,0,10.0,0
